79
79
18;0;15;0;0;15;19;0;19;0;19;0;19;0;19;0;19;15;0;0;0;19;19;0;15;15;0;19;15;0;15;0;19;0;15;15;19;0;0;15;0;15;19;0;15;0;15;19;0;0;15;0;15;19;0;0;15;0;0;15;15;0;19;0;15;0;0;19;15;0;15;0;15;0;15;0;19;0;18;
11;19;7;19;19;7;1;19;1;19;1;19;1;19;1;19;1;7;19;19;19;1;1;19;7;7;19;1;7;19;7;19;1;19;7;7;1;19;19;7;19;7;1;19;7;19;7;1;19;19;7;19;7;1;19;19;7;19;19;7;7;19;1;19;7;19;19;1;7;19;7;19;7;19;7;19;1;19;11;
18;0;15;0;0;15;19;0;19;0;19;0;19;0;19;0;19;15;0;0;0;19;19;0;15;15;0;19;15;0;15;0;19;0;15;15;19;0;0;15;0;15;19;0;15;0;15;19;0;0;15;0;15;19;0;0;15;0;0;15;15;0;19;0;15;0;0;19;15;0;15;0;15;0;15;0;19;0;18;
5;14;1;14;14;1;7;14;7;14;7;14;7;14;7;14;7;1;14;14;14;7;7;14;1;1;14;7;1;14;1;14;7;14;1;1;7;14;14;1;14;1;7;14;1;14;1;7;14;14;1;14;1;7;14;14;1;14;14;1;1;14;7;14;1;14;14;7;1;14;1;14;1;14;1;14;7;14;5;
18;0;15;0;0;15;19;0;19;0;19;0;19;0;19;0;19;15;0;0;0;19;19;0;15;15;0;19;15;0;15;0;19;0;15;15;19;0;0;15;0;15;19;0;15;0;15;19;0;0;15;0;15;19;0;0;15;0;0;15;15;0;19;0;15;0;0;19;15;0;15;0;15;0;15;0;19;0;18;
11;19;7;19;19;7;1;19;1;19;1;19;1;19;1;19;1;7;19;19;19;1;1;19;7;7;19;1;7;19;7;19;1;19;7;7;1;19;19;7;19;7;1;19;7;19;7;1;19;19;7;19;7;1;19;19;7;19;19;7;7;19;1;19;7;19;19;1;7;19;7;19;7;19;7;19;1;19;11;
18;0;15;0;0;15;19;0;19;0;19;0;19;0;19;0;19;15;0;0;0;19;19;0;15;15;0;19;15;0;15;0;19;0;15;15;19;0;0;15;0;15;19;0;15;0;15;19;0;0;15;0;15;19;0;0;15;0;0;15;15;0;19;0;15;0;0;19;15;0;15;0;15;0;15;0;19;0;18;
18;0;15;0;0;15;19;0;19;0;19;0;19;0;19;0;19;15;0;0;0;19;19;0;15;15;0;19;15;0;15;0;19;0;15;15;19;0;0;15;0;15;19;0;15;0;15;19;0;0;15;0;15;19;0;0;15;0;0;15;15;0;19;0;15;0;0;19;15;0;15;0;15;0;15;0;19;0;18;
5;14;1;14;14;1;7;14;7;14;7;14;7;14;7;14;7;1;14;14;14;7;7;14;1;1;14;7;1;14;1;14;7;14;1;1;7;14;14;1;14;1;7;14;1;14;1;7;14;14;1;14;1;7;14;14;1;14;14;1;1;14;7;14;1;14;14;7;1;14;1;14;1;14;1;14;7;14;5;
5;14;1;14;14;1;7;14;7;14;7;14;7;14;7;14;7;1;14;14;14;7;7;14;1;1;14;7;1;14;1;14;7;14;1;1;7;14;14;1;14;1;7;14;1;14;1;7;14;14;1;14;1;7;14;14;1;14;14;1;1;14;7;14;1;14;14;7;1;14;1;14;1;14;1;14;7;14;5;
5;14;1;14;14;1;7;14;7;14;7;14;7;14;7;14;7;1;14;14;14;7;7;14;1;1;14;7;1;14;1;14;7;14;1;1;7;14;14;1;14;1;7;14;1;14;1;7;14;14;1;14;1;7;14;14;1;14;14;1;1;14;7;14;1;14;14;7;1;14;1;14;1;14;1;14;7;14;5;
18;0;15;0;0;15;19;0;19;0;19;0;19;0;19;0;19;15;0;0;0;19;19;0;15;15;0;19;15;0;15;0;19;0;15;15;19;0;0;15;0;15;19;0;15;0;15;19;0;0;15;0;15;19;0;0;15;0;0;15;15;0;19;0;15;0;0;19;15;0;15;0;15;0;15;0;19;0;18;
5;14;1;14;14;1;7;14;7;14;7;14;7;14;7;14;7;1;14;14;14;7;7;14;1;1;14;7;1;14;1;14;7;14;1;1;7;14;14;1;14;1;7;14;1;14;1;7;14;14;1;14;1;7;14;14;1;14;14;1;1;14;7;14;1;14;14;7;1;14;1;14;1;14;1;14;7;14;5;
5;14;1;14;14;1;7;14;7;14;7;14;7;14;7;14;7;1;14;14;14;7;7;14;1;1;14;7;1;14;1;14;7;14;1;1;7;14;14;1;14;1;7;14;1;14;1;7;14;14;1;14;1;7;14;14;1;14;14;1;1;14;7;14;1;14;14;7;1;14;1;14;1;14;1;14;7;14;5;
18;0;15;0;0;15;19;0;19;0;19;0;19;0;19;0;19;15;0;0;0;19;19;0;15;15;0;19;15;0;15;0;19;0;15;15;19;0;0;15;0;15;19;0;15;0;15;19;0;0;15;0;15;19;0;0;15;0;0;15;15;0;19;0;15;0;0;19;15;0;15;0;15;0;15;0;19;0;18;
11;19;7;19;19;7;1;19;1;19;1;19;1;19;1;19;1;7;19;19;19;1;1;19;7;7;19;1;7;19;7;19;1;19;7;7;1;19;19;7;19;7;1;19;7;19;7;1;19;19;7;19;7;1;19;19;7;19;19;7;7;19;1;19;7;19;19;1;7;19;7;19;7;19;7;19;1;19;11;
5;14;1;14;14;1;7;14;7;14;7;14;7;14;7;14;7;1;14;14;14;7;7;14;1;1;14;7;1;14;1;14;7;14;1;1;7;14;14;1;14;1;7;14;1;14;1;7;14;14;1;14;1;7;14;14;1;14;14;1;1;14;7;14;1;14;14;7;1;14;1;14;1;14;1;14;7;14;5;
5;14;1;14;14;1;7;14;7;14;7;14;7;14;7;14;7;1;14;14;14;7;7;14;1;1;14;7;1;14;1;14;7;14;1;1;7;14;14;1;14;1;7;14;1;14;1;7;14;14;1;14;1;7;14;14;1;14;14;1;1;14;7;14;1;14;14;7;1;14;1;14;1;14;1;14;7;14;5;
18;0;15;0;0;15;19;0;19;0;19;0;19;0;19;0;19;15;0;0;0;19;19;0;15;15;0;19;15;0;15;0;19;0;15;15;19;0;0;15;0;15;19;0;15;0;15;19;0;0;15;0;15;19;0;0;15;0;0;15;15;0;19;0;15;0;0;19;15;0;15;0;15;0;15;0;19;0;18;
5;14;1;14;14;1;7;14;7;14;7;14;7;14;7;14;7;1;14;14;14;7;7;14;1;1;14;7;1;14;1;14;7;14;1;1;7;14;14;1;14;1;7;14;1;14;1;7;14;14;1;14;1;7;14;14;1;14;14;1;1;14;7;14;1;14;14;7;1;14;1;14;1;14;1;14;7;14;5;
18;0;15;0;0;15;19;0;19;0;19;0;19;0;19;0;19;15;0;0;0;19;19;0;15;15;0;19;15;0;15;0;19;0;15;15;19;0;0;15;0;15;19;0;15;0;15;19;0;0;15;0;15;19;0;0;15;0;0;15;15;0;19;0;15;0;0;19;15;0;15;0;15;0;15;0;19;0;18;
11;19;7;19;19;7;1;19;1;19;1;19;1;19;1;19;1;7;19;19;19;1;1;19;7;7;19;1;7;19;7;19;1;19;7;7;1;19;19;7;19;7;1;19;7;19;7;1;19;19;7;19;7;1;19;19;7;19;19;7;7;19;1;19;7;19;19;1;7;19;7;19;7;19;7;19;1;19;11;
18;0;15;0;0;15;19;0;19;0;19;0;19;0;19;0;19;15;0;0;0;19;19;0;15;15;0;19;15;0;15;0;19;0;15;15;19;0;0;15;0;15;19;0;15;0;15;19;0;0;15;0;15;19;0;0;15;0;0;15;15;0;19;0;15;0;0;19;15;0;15;0;15;0;15;0;19;0;18;
5;14;1;14;14;1;7;14;7;14;7;14;7;14;7;14;7;1;14;14;14;7;7;14;1;1;14;7;1;14;1;14;7;14;1;1;7;14;14;1;14;1;7;14;1;14;1;7;14;14;1;14;1;7;14;14;1;14;14;1;1;14;7;14;1;14;14;7;1;14;1;14;1;14;1;14;7;14;5;
11;19;7;19;19;7;1;19;1;19;1;19;1;19;1;19;1;7;19;19;19;1;1;19;7;7;19;1;7;19;7;19;1;19;7;7;1;19;19;7;19;7;1;19;7;19;7;1;19;19;7;19;7;1;19;19;7;19;19;7;7;19;1;19;7;19;19;1;7;19;7;19;7;19;7;19;1;19;11;
18;0;15;0;0;15;19;0;19;0;19;0;19;0;19;0;19;15;0;0;0;19;19;0;15;15;0;19;15;0;15;0;19;0;15;15;19;0;0;15;0;15;19;0;15;0;15;19;0;0;15;0;15;19;0;0;15;0;0;15;15;0;19;0;15;0;0;19;15;0;15;0;15;0;15;0;19;0;18;
18;0;15;0;0;15;19;0;19;0;19;0;19;0;19;0;19;15;0;0;0;19;19;0;15;15;0;19;15;0;15;0;19;0;15;15;19;0;0;15;0;15;19;0;15;0;15;19;0;0;15;0;15;19;0;0;15;0;0;15;15;0;19;0;15;0;0;19;15;0;15;0;15;0;15;0;19;0;18;
5;14;1;14;14;1;7;14;7;14;7;14;7;14;7;14;7;1;14;14;14;7;7;14;1;1;14;7;1;14;1;14;7;14;1;1;7;14;14;1;14;1;7;14;1;14;1;7;14;14;1;14;1;7;14;14;1;14;14;1;1;14;7;14;1;14;14;7;1;14;1;14;1;14;1;14;7;14;5;
11;19;7;19;19;7;1;19;1;19;1;19;1;19;1;19;1;7;19;19;19;1;1;19;7;7;19;1;7;19;7;19;1;19;7;7;1;19;19;7;19;7;1;19;7;19;7;1;19;19;7;19;7;1;19;19;7;19;19;7;7;19;1;19;7;19;19;1;7;19;7;19;7;19;7;19;1;19;11;
18;0;15;0;0;15;19;0;19;0;19;0;19;0;19;0;19;15;0;0;0;19;19;0;15;15;0;19;15;0;15;0;19;0;15;15;19;0;0;15;0;15;19;0;15;0;15;19;0;0;15;0;15;19;0;0;15;0;0;15;15;0;19;0;15;0;0;19;15;0;15;0;15;0;15;0;19;0;18;
5;14;1;14;14;1;7;14;7;14;7;14;7;14;7;14;7;1;14;14;14;7;7;14;1;1;14;7;1;14;1;14;7;14;1;1;7;14;14;1;14;1;7;14;1;14;1;7;14;14;1;14;1;7;14;14;1;14;14;1;1;14;7;14;1;14;14;7;1;14;1;14;1;14;1;14;7;14;5;
18;0;15;0;0;15;19;0;19;0;19;0;19;0;19;0;19;15;0;0;0;19;19;0;15;15;0;19;15;0;15;0;19;0;15;15;19;0;0;15;0;15;19;0;15;0;15;19;0;0;15;0;15;19;0;0;15;0;0;15;15;0;19;0;15;0;0;19;15;0;15;0;15;0;15;0;19;0;18;
18;0;15;0;0;15;19;0;19;0;19;0;19;0;19;0;19;15;0;0;0;19;19;0;15;15;0;19;15;0;15;0;19;0;15;15;19;0;0;15;0;15;19;0;15;0;15;19;0;0;15;0;15;19;0;0;15;0;0;15;15;0;19;0;15;0;0;19;15;0;15;0;15;0;15;0;19;0;18;
11;19;7;19;19;7;1;19;1;19;1;19;1;19;1;19;1;7;19;19;19;1;1;19;7;7;19;1;7;19;7;19;1;19;7;7;1;19;19;7;19;7;1;19;7;19;7;1;19;19;7;19;7;1;19;19;7;19;19;7;7;19;1;19;7;19;19;1;7;19;7;19;7;19;7;19;1;19;11;
18;0;15;0;0;15;19;0;19;0;19;0;19;0;19;0;19;15;0;0;0;19;19;0;15;15;0;19;15;0;15;0;19;0;15;15;19;0;0;15;0;15;19;0;15;0;15;19;0;0;15;0;15;19;0;0;15;0;0;15;15;0;19;0;15;0;0;19;15;0;15;0;15;0;15;0;19;0;18;
5;14;1;14;14;1;7;14;7;14;7;14;7;14;7;14;7;1;14;14;14;7;7;14;1;1;14;7;1;14;1;14;7;14;1;1;7;14;14;1;14;1;7;14;1;14;1;7;14;14;1;14;1;7;14;14;1;14;14;1;1;14;7;14;1;14;14;7;1;14;1;14;1;14;1;14;7;14;5;
18;0;15;0;0;15;19;0;19;0;19;0;19;0;19;0;19;15;0;0;0;19;19;0;15;15;0;19;15;0;15;0;19;0;15;15;19;0;0;15;0;15;19;0;15;0;15;19;0;0;15;0;15;19;0;0;15;0;0;15;15;0;19;0;15;0;0;19;15;0;15;0;15;0;15;0;19;0;18;
18;0;15;0;0;15;19;0;19;0;19;0;19;0;19;0;19;15;0;0;0;19;19;0;15;15;0;19;15;0;15;0;19;0;15;15;19;0;0;15;0;15;19;0;15;0;15;19;0;0;15;0;15;19;0;0;15;0;0;15;15;0;19;0;15;0;0;19;15;0;15;0;15;0;15;0;19;0;18;
5;14;1;14;14;1;7;14;7;14;7;14;7;14;7;14;7;1;14;14;14;7;7;14;1;1;14;7;1;14;1;14;7;14;1;1;7;14;14;1;14;1;7;14;1;14;1;7;14;14;1;14;1;7;14;14;1;14;14;1;1;14;7;14;1;14;14;7;1;14;1;14;1;14;1;14;7;14;5;
11;19;7;19;19;7;1;19;1;19;1;19;1;19;1;19;1;7;19;19;19;1;1;19;7;7;19;1;7;19;7;19;1;19;7;7;1;19;19;7;19;7;1;19;7;19;7;1;19;19;7;19;7;1;19;19;7;19;19;7;7;19;1;19;7;19;19;1;7;19;7;19;7;19;7;19;1;19;11;
18;0;15;0;0;15;19;0;19;0;19;0;19;0;19;0;19;15;0;0;0;19;19;0;15;15;0;19;15;0;15;0;19;0;15;15;19;0;0;15;0;15;19;0;15;0;15;19;0;0;15;0;15;19;0;0;15;0;0;15;15;0;19;0;15;0;0;19;15;0;15;0;15;0;15;0;19;0;18;
5;14;1;14;14;1;7;14;7;14;7;14;7;14;7;14;7;1;14;14;14;7;7;14;1;1;14;7;1;14;1;14;7;14;1;1;7;14;14;1;14;1;7;14;1;14;1;7;14;14;1;14;1;7;14;14;1;14;14;1;1;14;7;14;1;14;14;7;1;14;1;14;1;14;1;14;7;14;5;
18;0;15;0;0;15;19;0;19;0;19;0;19;0;19;0;19;15;0;0;0;19;19;0;15;15;0;19;15;0;15;0;19;0;15;15;19;0;0;15;0;15;19;0;15;0;15;19;0;0;15;0;15;19;0;0;15;0;0;15;15;0;19;0;15;0;0;19;15;0;15;0;15;0;15;0;19;0;18;
18;0;15;0;0;15;19;0;19;0;19;0;19;0;19;0;19;15;0;0;0;19;19;0;15;15;0;19;15;0;15;0;19;0;15;15;19;0;0;15;0;15;19;0;15;0;15;19;0;0;15;0;15;19;0;0;15;0;0;15;15;0;19;0;15;0;0;19;15;0;15;0;15;0;15;0;19;0;18;
5;14;1;14;14;1;7;14;7;14;7;14;7;14;7;14;7;1;14;14;14;7;7;14;1;1;14;7;1;14;1;14;7;14;1;1;7;14;14;1;14;1;7;14;1;14;1;7;14;14;1;14;1;7;14;14;1;14;14;1;1;14;7;14;1;14;14;7;1;14;1;14;1;14;1;14;7;14;5;
5;14;1;14;14;1;7;14;7;14;7;14;7;14;7;14;7;1;14;14;14;7;7;14;1;1;14;7;1;14;1;14;7;14;1;1;7;14;14;1;14;1;7;14;1;14;1;7;14;14;1;14;1;7;14;14;1;14;14;1;1;14;7;14;1;14;14;7;1;14;1;14;1;14;1;14;7;14;5;
18;0;15;0;0;15;19;0;19;0;19;0;19;0;19;0;19;15;0;0;0;19;19;0;15;15;0;19;15;0;15;0;19;0;15;15;19;0;0;15;0;15;19;0;15;0;15;19;0;0;15;0;15;19;0;0;15;0;0;15;15;0;19;0;15;0;0;19;15;0;15;0;15;0;15;0;19;0;18;
5;14;1;14;14;1;7;14;7;14;7;14;7;14;7;14;7;1;14;14;14;7;7;14;1;1;14;7;1;14;1;14;7;14;1;1;7;14;14;1;14;1;7;14;1;14;1;7;14;14;1;14;1;7;14;14;1;14;14;1;1;14;7;14;1;14;14;7;1;14;1;14;1;14;1;14;7;14;5;
11;19;7;19;19;7;1;19;1;19;1;19;1;19;1;19;1;7;19;19;19;1;1;19;7;7;19;1;7;19;7;19;1;19;7;7;1;19;19;7;19;7;1;19;7;19;7;1;19;19;7;19;7;1;19;19;7;19;19;7;7;19;1;19;7;19;19;1;7;19;7;19;7;19;7;19;1;19;11;
18;0;15;0;0;15;19;0;19;0;19;0;19;0;19;0;19;15;0;0;0;19;19;0;15;15;0;19;15;0;15;0;19;0;15;15;19;0;0;15;0;15;19;0;15;0;15;19;0;0;15;0;15;19;0;0;15;0;0;15;15;0;19;0;15;0;0;19;15;0;15;0;15;0;15;0;19;0;18;
18;0;15;0;0;15;19;0;19;0;19;0;19;0;19;0;19;15;0;0;0;19;19;0;15;15;0;19;15;0;15;0;19;0;15;15;19;0;0;15;0;15;19;0;15;0;15;19;0;0;15;0;15;19;0;0;15;0;0;15;15;0;19;0;15;0;0;19;15;0;15;0;15;0;15;0;19;0;18;
5;14;1;14;14;1;7;14;7;14;7;14;7;14;7;14;7;1;14;14;14;7;7;14;1;1;14;7;1;14;1;14;7;14;1;1;7;14;14;1;14;1;7;14;1;14;1;7;14;14;1;14;1;7;14;14;1;14;14;1;1;14;7;14;1;14;14;7;1;14;1;14;1;14;1;14;7;14;5;
18;0;15;0;0;15;19;0;19;0;19;0;19;0;19;0;19;15;0;0;0;19;19;0;15;15;0;19;15;0;15;0;19;0;15;15;19;0;0;15;0;15;19;0;15;0;15;19;0;0;15;0;15;19;0;0;15;0;0;15;15;0;19;0;15;0;0;19;15;0;15;0;15;0;15;0;19;0;18;
11;19;7;19;19;7;1;19;1;19;1;19;1;19;1;19;1;7;19;19;19;1;1;19;7;7;19;1;7;19;7;19;1;19;7;7;1;19;19;7;19;7;1;19;7;19;7;1;19;19;7;19;7;1;19;19;7;19;19;7;7;19;1;19;7;19;19;1;7;19;7;19;7;19;7;19;1;19;11;
18;0;15;0;0;15;19;0;19;0;19;0;19;0;19;0;19;15;0;0;0;19;19;0;15;15;0;19;15;0;15;0;19;0;15;15;19;0;0;15;0;15;19;0;15;0;15;19;0;0;15;0;15;19;0;0;15;0;0;15;15;0;19;0;15;0;0;19;15;0;15;0;15;0;15;0;19;0;18;
5;14;1;14;14;1;7;14;7;14;7;14;7;14;7;14;7;1;14;14;14;7;7;14;1;1;14;7;1;14;1;14;7;14;1;1;7;14;14;1;14;1;7;14;1;14;1;7;14;14;1;14;1;7;14;14;1;14;14;1;1;14;7;14;1;14;14;7;1;14;1;14;1;14;1;14;7;14;5;
5;14;1;14;14;1;7;14;7;14;7;14;7;14;7;14;7;1;14;14;14;7;7;14;1;1;14;7;1;14;1;14;7;14;1;1;7;14;14;1;14;1;7;14;1;14;1;7;14;14;1;14;1;7;14;14;1;14;14;1;1;14;7;14;1;14;14;7;1;14;1;14;1;14;1;14;7;14;5;
5;14;1;14;14;1;7;14;7;14;7;14;7;14;7;14;7;1;14;14;14;7;7;14;1;1;14;7;1;14;1;14;7;14;1;1;7;14;14;1;14;1;7;14;1;14;1;7;14;14;1;14;1;7;14;14;1;14;14;1;1;14;7;14;1;14;14;7;1;14;1;14;1;14;1;14;7;14;5;
18;0;15;0;0;15;19;0;19;0;19;0;19;0;19;0;19;15;0;0;0;19;19;0;15;15;0;19;15;0;15;0;19;0;15;15;19;0;0;15;0;15;19;0;15;0;15;19;0;0;15;0;15;19;0;0;15;0;0;15;15;0;19;0;15;0;0;19;15;0;15;0;15;0;15;0;19;0;18;
5;14;1;14;14;1;7;14;7;14;7;14;7;14;7;14;7;1;14;14;14;7;7;14;1;1;14;7;1;14;1;14;7;14;1;1;7;14;14;1;14;1;7;14;1;14;1;7;14;14;1;14;1;7;14;14;1;14;14;1;1;14;7;14;1;14;14;7;1;14;1;14;1;14;1;14;7;14;5;
18;0;15;0;0;15;19;0;19;0;19;0;19;0;19;0;19;15;0;0;0;19;19;0;15;15;0;19;15;0;15;0;19;0;15;15;19;0;0;15;0;15;19;0;15;0;15;19;0;0;15;0;15;19;0;0;15;0;0;15;15;0;19;0;15;0;0;19;15;0;15;0;15;0;15;0;19;0;18;
5;14;1;14;14;1;7;14;7;14;7;14;7;14;7;14;7;1;14;14;14;7;7;14;1;1;14;7;1;14;1;14;7;14;1;1;7;14;14;1;14;1;7;14;1;14;1;7;14;14;1;14;1;7;14;14;1;14;14;1;1;14;7;14;1;14;14;7;1;14;1;14;1;14;1;14;7;14;5;
18;0;15;0;0;15;19;0;19;0;19;0;19;0;19;0;19;15;0;0;0;19;19;0;15;15;0;19;15;0;15;0;19;0;15;15;19;0;0;15;0;15;19;0;15;0;15;19;0;0;15;0;15;19;0;0;15;0;0;15;15;0;19;0;15;0;0;19;15;0;15;0;15;0;15;0;19;0;18;
5;14;1;14;14;1;7;14;7;14;7;14;7;14;7;14;7;1;14;14;14;7;7;14;1;1;14;7;1;14;1;14;7;14;1;1;7;14;14;1;14;1;7;14;1;14;1;7;14;14;1;14;1;7;14;14;1;14;14;1;1;14;7;14;1;14;14;7;1;14;1;14;1;14;1;14;7;14;5;
18;0;15;0;0;15;19;0;19;0;19;0;19;0;19;0;19;15;0;0;0;19;19;0;15;15;0;19;15;0;15;0;19;0;15;15;19;0;0;15;0;15;19;0;15;0;15;19;0;0;15;0;15;19;0;0;15;0;0;15;15;0;19;0;15;0;0;19;15;0;15;0;15;0;15;0;19;0;18;
11;19;7;19;19;7;1;19;1;19;1;19;1;19;1;19;1;7;19;19;19;1;1;19;7;7;19;1;7;19;7;19;1;19;7;7;1;19;19;7;19;7;1;19;7;19;7;1;19;19;7;19;7;1;19;19;7;19;19;7;7;19;1;19;7;19;19;1;7;19;7;19;7;19;7;19;1;19;11;
18;0;15;0;0;15;19;0;19;0;19;0;19;0;19;0;19;15;0;0;0;19;19;0;15;15;0;19;15;0;15;0;19;0;15;15;19;0;0;15;0;15;19;0;15;0;15;19;0;0;15;0;15;19;0;0;15;0;0;15;15;0;19;0;15;0;0;19;15;0;15;0;15;0;15;0;19;0;18;
5;14;1;14;14;1;7;14;7;14;7;14;7;14;7;14;7;1;14;14;14;7;7;14;1;1;14;7;1;14;1;14;7;14;1;1;7;14;14;1;14;1;7;14;1;14;1;7;14;14;1;14;1;7;14;14;1;14;14;1;1;14;7;14;1;14;14;7;1;14;1;14;1;14;1;14;7;14;5;
0;17;5;17;17;5;11;17;11;17;11;17;11;17;11;17;11;5;17;17;17;11;11;17;5;5;17;11;5;17;5;17;11;17;5;5;11;17;17;5;17;5;11;17;5;17;5;11;17;17;5;17;5;11;17;17;5;17;17;5;5;17;11;17;5;17;17;11;5;17;5;17;5;17;5;17;11;17;0;
